datetime,lat,lon,site_id,site_name,duration,qc,parameter,unit,poc,value,data_status
20230712T1400,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,31.35,1
20230712T1500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,31.91,1
20230712T1600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,39.72,1
20230712T1700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,43.92,1
20230712T1800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,45.12,1
20230712T1900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,45.67,1
20230712T2000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,40.72,1
20230712T2200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,44.07,1
20230712T2300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,48.91,1
20230713T0000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,31.97,1
20230713T0100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,45.38,1
20230713T0500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,51.25,1
20230713T0600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,52.23,1
20230713T0700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,41.78,1
20230713T0800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,28.99,1
20230713T0900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,32.31,1
20230713T1000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,32.05,1
20230713T1100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,22.7,1
20230713T1200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,20.88,1
20230713T1300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,36.39,1
20230713T1400,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,32.49,1
20230713T1500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,33.81,1
20230713T1600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,38.24,1
20230713T1700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,41.69,1
20230714T0600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,52.19,1
20230714T0700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,53.59,1
20230714T0900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,38.53,1
20230714T1200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,40.08,1
20230714T1300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,40.95,1
20230714T1400,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,39.3,1
20230714T1500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,42.1,1
20230714T1600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,47.07,1
20230714T1700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,52.43,1
20230714T1800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,51.44,1
20230714T1900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,50.67,1
20230714T2000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,46.35,1
20230714T2100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,46.35,1
20230714T2200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,49.49,1
20230714T2300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,49.36,1
20230715T0000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,41.82,1
20230715T0600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,38.31,1
20230715T0700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,37.44,1
20230715T0800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,26.33,1
20230715T0900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,24.43,1
20230715T1000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,27.14,1
20230715T1200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,24.91,1
20230715T1300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,23.55,1
20230715T1500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,28.42,1
20230715T1600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,42.33,1
20230715T1700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,48.76,1
20230715T1800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,74.77,1
20230715T1900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,53.86,1
20230715T2000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,59.3,1
20230715T2100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,56.4,1
20230715T2200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,50.02,1
20230715T2300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,46.5,1
20230716T0700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,45.71,1
20230716T0800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,40.79,1
20230716T0900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,37.43,1
20230716T1000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,26.67,1
20230716T1100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,25.1,1
20230716T1200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,26.55,1
20230716T1300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,28.99,1
20230716T1400,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,37.26,1
20230716T1500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,34.06,1
20230716T1600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,35.7,1
20230716T1800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,72.99,1
20230716T1900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,59.48,1
20230716T2000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,57,1
